Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Half-trolls of Far Harad	METW	metw_halftrollsoffarharad.jpg	Hazard	Creature	Trolls	Neutral	Common	"Trolls. Two strikes.  ""...and out of Far Harad black men like half-trolls with white eyes and red tongues.""-LotRV "	1	-	-	-	-	-	10.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Hoarmurath of Dir	METW	metw_hoarmurathofdir.jpg	Hazard	Creature/Permanent-event	Nazgul	Neutral	Rare	Unique. Nazgul (6th). May be played as a hazard creature (with one strike) or as a permanent event. As a creature, may also be played keyed to Dagorlad, Ithilien, Gorgoroth, and Khand; and may also be played at sites in these regions. If played as a permanent-event, it will remain in play until tapped during the opponent's movement/hazard phase (tapping counts against the hazard limit). When tapped, Hoarmurath of Dir becomes a short-event and gives +1 strike to any one attack. 	5	-	-	-	-	-	15.0	9.0	-	tap	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	-	0.0
Huorn	METW	metw_huorn.jpg	Hazard	Creature	Awakened Plant Ent	Neutral	Common	Awakened Plant. One strike. May also be played at Druadan Forest, Old Forest, and Wellinghall. May also be keyed to Heart of Mirkwood, Southern Mirkwood, Western Mirkwood, and Woodland Realm; and may be also played at Ruins & Lairs [R] and Shadow-holds [S] in these regions. 	1	-	-	-	-	-	10.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	1.0	0.0
Indur Dawndeath	METW	metw_indurdawndeath.jpg	Hazard	Creature/Permanent-event	Nazgul	Neutral	Rare	Unique. Nazgul (4th). May be played as a hazard creature (with one strike) or as a permanent event. As a creature, may also be played keyed to Harondor, Imlad Morgul, Gorgoroth, and Khand; and may also be played at sites in these regions. If played as a permanent-event, it will remain in play until tapped during the opponent's movement/hazard phase (tapping counts against the hazard limit). When tapped, Indur Dawndeath becomes a short-event and makes any wounded character discard an item of his choice (but not a ring). 	5	-	-	-	-	-	15.0	10.0	-	tap	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	-	0.0
Khamul the Easterling	METW	metw_khamultheeasterling.jpg	Hazard	Creature/Permanent-event	Nazgul	Neutral	Rare	Unique. Nazgul (2nd). May be played as a hazard creature (with one strike) or as a permanent event. As a creature, may also be played keyed to Brown Lands, Heart of Mirkwood, Gorgoroth, and Southern Mirkwood; and may also be played at sites in these regions. If played as a permanent-event, it will remain in play until tapped during the opponent's movement/hazard phase (tapping counts against the hazard limit). When tapped, Khamul the Easterling becomes a short-event and forces opponent to discard one card of his choice for every Nazgul permanent-event in play (including this one). 	6	-	-	-	-	-	18.0	8.0	-	tap	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	-	0.0
Leucaruth	METW	metw_leucaruth.jpg	Hazard	Creature	Dragon Fire-dragon	Neutral	Rare	"Unique. May be played at Irerock. Dragon. Two strikes. If Doors of Night is in play, may also be played keyed to Grey Mountain Narrows, Iron Hills, Northern Rhovanion, and Withered Heath; and may also be played at sites in these regions.  ""Dragons steal gold and jewels...""-Hob  "	4	-	Wyrm	-	-	-	16.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	-	0.0
Long Winter	METW	metw_longwinter.jpg	Hazard	Long-event	Environment	Neutral	Common	Environment. Each moving company that has at least two Wildernesses [w] in its site path must return to its site of origin unless it contains a ranger. Additionally, if Doors of Night is in play, each non-Haven site card with at least two Wildernesses in its site path is tapped. Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost at Sea	METW	metw_lostatsea.jpg	Hazard	Short-event	-	Neutral	Rare	"Playable on a company that is moving this turn. If the company has a Coastal Sea [c] in its site path, it may do nothing at the site during its site phase.  ""The cliffs and rocks, all just grey shapes, stirred behind the veil of thick pale mist...like dancing monsters reveling on the far side of a gossamer curtain.""-Kuduk Lore "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost in Border-lands	METW	metw_lostinborderlands.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a company that is moving this turn. You may play one additional hazard on target company for each Border-land [b] in its site path.  ""Their going was very slow. To prevent their being separated and wandering in different directions they went in file...""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost in Dark-domains	METW	metw_lostindarkdomains.jpg	Hazard	Short-event	-	Neutral	Rare	"Playable on a company that is moving this turn. If the company has a Dark-domain [d] in its site path, its hazard limit is doubled until the end of the turn.  ""...each day, each mile, was more bitter than the one before, as their strength lessened and the land became more evil.""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost in Free-domains	METW	metw_lostinfreedomains.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a company that is moving this turn. If the company has a Free-domain [f] in its site path, it may do nothing during its site phase.  ""It seemed a long way, and he grew hot and very hungry; and night closed down swift and dark.""-LotRV"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost in Shadow-lands	METW	metw_lostinshadowlands.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a company that is moving this turn. You may play one additional hazard on target company for each Shadow-land [s] in its site path.  ""The remainder of that journey was a shadow of growing fear in which memory could find nothing to rest upon.""-LotRIV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lost in the Wilderness	METW	metw_lostinthewilderness.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a company that is moving this turn. You may play one additional hazard on target company for each Wilderness [w] in its site path.  ""After an hour or two they lost all clear sense of direction, though they knew well enough that they had long ceased to go northward at all.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lure of Creation	METW	metw_lureofcreation.jpg	Hazard	Permanent-event	Corruption	Neutral	Uncommon	Corruption. A revealed Wizard receives 2 corruption points and makes a corruption check at the end of any movement/hazard phase in a turn during which his company moved to a Haven [H]. Cannot be duplicated on a given Wizard. During his organization phase, a Wizard with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 6, discard this card. 	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lure of Expedience	METW	metw_lureofexpedience.jpg	Hazard	Permanent-event	Corruption	Neutral	Common	Corruption. Does not affect Hobbits and Wizards. A character receives 2 corruption points. Target character makes a corruption check each time a character in his company gains an item (including special rings). Cannot be duplicated on a given character. During his organization phase, a character with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 5, discard this card. 	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lure of Nature	METW	metw_lureofnature.jpg	Hazard	Permanent-event	Corruption	Neutral	Common	Corruption. Does not affect Hobbits and Dwarves. A character receives 2 corruption points. Target character makes one corruption check (after all other hazards have been played) for each Wilderness [w] in his company's site path at that point in the movement/hazard phase. Cannot be duplicated on a given character. During his organization phase, a character with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 4, discard this card. 	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Lure of Power	METW	metw_lureofpower.jpg	Hazard	Permanent-event	-	Neutral	Rare	"The next non-Hobbit character to make a successful influence attempt (e.g., against a faction, an opponent's character, etc.) must immediately make a corruption check modified by -4. Discard this card after the corruption check.   ""'But we must have power, power to order all things as we will...'""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Lure of the Senses	METW	metw_lureofthesenses.jpg	Hazard	Permanent-event	Corruption	Neutral	Common	Corruption. A character receives 2 corruption points. Target character makes a corruption check at the end of his untap phase if he is at a Haven [H]. Cannot be duplicated on a given character. During his organization phase, a character with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 6, discard this card. 	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Minions Stir	METW	metw_minionsstir.jpg	Hazard	Long-event	-	Neutral	Uncommon	"The number of strikes and prowess of each Orc and Troll attack is increased by one (by two for Orcs if Doors of Night is in play). Cannot be duplicated.  ""...for in the gloom the Shadow Host seemed to grow stronger and more terrible to look upon.""-LotRV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Morgul Night	METW	metw_morgulnight.jpg	Hazard	Long-event	Environment	Neutral	Rare	"Environment. Playable only if Doors of Night is in play, treat all Wildernesses [w] as Shadow-lands [s] and all Shadow-lands [s] as Dark-domains [d]. Cannot be duplicated.  ""Far above a great cloud streamed slowly westward from the black land, devouring light, borne upon a wind of war...""-LotRV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Morgul-horse	METW	metw_morgulhorse.jpg	Hazard	Short-event	-	Neutral	Rare	"This card allows you to place a tapped Nazgul permanent event back into your hand instead of discarding it. Alternatively, allows a Nazgul to be played keyed to Shadow-land [s]  ""...it was huge and hideous, and its face was a frightful mask...and in the sockets of its eyes and in the nostrils there burned a flame.""-LotRV "	-	-	Nazgul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Morgul-knife	METW	metw_morgulknife.jpg	Hazard	Permanent-event	Corruption	Neutral	Rare	A Nazgul's prowess is modified by +2. Discard if attack doesn't wound a character. Corruption. One character (attacker's choice) wounded by an attack modified by this card receives 4 corruption points. If at a Haven during his untap phase, a character with this card may attempt to remove it (but not untap or heal). Make a roll (or draw a #): if this result is greater than 4, discard this card. Cannot be duplicated on a given Nazgul. 	-	-	Nazgul	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Mouth of Sauron	METW	metw_mouthofsauron.jpg	Hazard	Creature/Short-event	Man Men	Neutral	Rare	"Unique. Man. May be played as a hazard creature (with one strike) or as a short-event. If played as a short-event, bring back any hazard card from your discard pile back into your hand.  ""The rider was robed all in black, and black was his lofty helm... The Lieutenant of the Tower of Barad-dur...""-LotRV "	3	-	-	-	-	-	13.0	8.0	-	-	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	1.0	0.0
Mumak - Oliphant	METW	metw_mumakoliphant.jpg	Hazard	Creature	Animals	Neutral	Rare	Animals. Two strikes. May be played keyed to Dagorlad, Gorgoroth, Horse Plains, Ithilien, Khand, Nurn, Udun; may also be played at sites in these regions. May also be played (on the same turn and on the same company as Corsairs of Umbar) keyed to Andrast, Anfalas, Belfalas, Lebennin; and at Ruins & Lairs [R] and Shadow-holds [S] in these regions. 	1	-	-	-	-	-	12.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	0.0	1.0	0.0
Muster Disperses	METW	metw_musterdisperses.jpg	Hazard	Short-event	-	Neutral	Common	"Affects a faction already in play. The faction's player makes a roll (or draws a #), the faction is discarded if the result plus his unused general influence is less than 11.  ""When the days of rejoicing were over at last, the Companions thought of returning to their own homes.""-LotRVI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Neeker-breekers	METW	metw_neekerbreekers.jpg	Hazard	Creature	Animals Vermin	Neutral	Promo	"Animals. Each character in the company faces one strike. His prowess against such a strike is equal to his mind attribute. Any character that would normally be wounded is only tapped instead-no body checks are made.  ""There were thousands of them, and they squeaked all round, neek-breek, breek-neek, unceasingly all the night, until the hobbits were nearly frantic.""-LotR "	1	-	-	-	-	-	7.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	1.0	0.0
New Moon	METW	metw_newmoon.jpg	Hazard	Short-event	Environment	Neutral	Uncommon	"Environment. Tap one Elf character. Alternatively, if Doors of Night is in play, treat one Free-domain [f] as a Border-land [b] or one Free-hold [F] as a Border-hold [B] until the end of the turn. Cannot be duplicated.  ""'It's very strange,' he murmured, '...a New Moon as thin as a nail-pairing...'""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Night	METW	metw_night.jpg	Hazard	Long-event	Environment	Neutral	Common	Environment. The prowess of each non-ranger Dunadan is modified by -1. Additionally, if Doors of Night is in play, the prowesses of all attacks are modified by +1 and the prowess of each Man and Dunadan is modified by -1. Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Old Man Willow	METW	metw_oldmanwillow.jpg	Hazard	Creature	Awakened Plant Ent	Neutral	Uncommon	Awakened Plant. One strike. 15 prowess against Hobbits. May also be played keyed to Fangorn, Heart of Mirkwood, Southern Mirkwood, and Western Mirkwood; and may be also played at Ruins & Lairs [R], Shadow-holds [S], and Dark-holds [D] in these regions. Also playable at Old Forest and Druadan Forest. Two Wildernesses [w] in site path are required. 	1	-	-	-	-	-	13.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	1.0	0.0
Olog-hai - Trolls	METW	metw_ologhaitrolls.jpg	Hazard	Creature	Trolls	Neutral	Uncommon	"Trolls. Three strikes.  ""They bore round bucklers huge and black and wielded heavy hammers in their knotted hands. Reckless they sprang into pools and waded across bellowing as they came.""-LotRV "	2	-	-	-	-	-	10.0	5.0	-	-	-	-	D	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Orc-guard	METW	metw_orcguard.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Five strikes.  ""...a grim band, four score at least of large, swart, slant-eyed Orcs...""-LotRIII "	1	-	-	-	-	-	8.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0
Orc-lieutenant	METW	metw_orclieutenant.jpg	Hazard	Creature	Orcs	Neutral	Uncommon	"Orcs. One strike. If played on a company that has already faced an Orc attack this turn, Orc-lieutenant receives +4 prowess.  ""Then suddenly, without warning, Ugluk sprang forwards, and with two swift strokes swept the heads off two of his opponents.""-LotRIII "	1	-	-	-	-	-	7.0	-	-	-	-	-	D S R	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Orc-patrol	METW	metw_orcpatrol.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Three strikes.  ""...hundreds of hideous orc-faces grinned at him out of the shadows, hundreds of hideous arms grasped at him from every side.""-LotRIII "	1	-	-	-	-	-	6.0	-	-	-	-	-	D S R	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Orc-raiders	METW	metw_orcraiders.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Four strikes.  ""...Ugluk's followers leaped over him and cut down another with their broad-bladed swords. It was the yellow-fanged guard. His bloody body fell...still clutching his long saw-edged knife.""-LotRIII "	1	-	-	-	-	-	6.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	4.0	0.0	-	0.0
Orc-warband	METW	metw_orcwarband.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Five strikes. If played on a company that has already faced an Orc attack this turn, Orc-warband receives +3 prowess.  ""Then the whole company began to run with the long loping strides of Orcs. They kept no order, thrusting, jostling, and cursing; yet their speed was very great.""-LotRIII "	1	-	-	-	-	-	4.0	-	-	-	-	-	D S R	-	-	-	-	-	-	-	-	-	-	-	-	5.0	0.0	-	0.0
Orc-warriors	METW	metw_orcwarriors.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Three strikes.  ""The yells and yammering, croaking, jibbering and jabbering; howls, growls and curses; shrieking and shriking, that followed were beyond description. Several hundred wild cats and wolves being roasted slowly alive together would not have compared with it.""-Hob "	1	-	-	-	-	-	7.0	-	-	-	-	-	R	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Orc-watch	METW	metw_orcwatch.jpg	Hazard	Creature	Orcs	Neutral	Common	"Orcs. Three strikes.  ""...he saw the goblins: goblins in full armour with drawn swords... They were aroused, alert, ready for anything.""-Hob "	1	-	-	-	-	-	9.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	3.0	0.0	-	0.0
Pick-pocket	METW	metw_pickpocket.jpg	Hazard	Creature	Man Men	Neutral	Uncommon	"Men. One strike. Attacker chooses defending characters. For each successful strike, an item the defending character bears must be discarded (defender's choice); he is not harmed.  ""A really first class...burglar would at this point have picked the trolls' pockets...and walked off without their noticing him.""-Hob "	1	-	-	-	-	-	11.0	-	-	-	-	-	B F	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Plague of Wights	METW	metw_plagueofwights.jpg	Hazard	Long-event	-	Neutral	Uncommon	"The prowess of all Undead attacks is increased by one. Additionally, if Doors of Night is in play, the number of strikes for each Undead attack is doubled. Cannot be duplicated.  ""'But only evil wights dwell there now, and I will not willingly tell more of them.'""-LotRV "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Pukel-men	METW	metw_pukelmen.jpg	Hazard	Creature	Pukel-creature	Neutral	Rare	"Pukel-creature. Two strikes. May also be played at Ruins & Lairs [R] sites in the following regions: Andrast, Anfalas, Anorien, Dunland, Enedhwaith, Gap of Isen, Lamedon, Old Pukel Gap, Old Pukel-land, and Rohan.  ""...great standing stones...carved in the likeness of men...squatting cross-legged with their stumpy arms folded on their fat bellies.""-LotRV "	1	-	-	-	-	-	11.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1.0	1.0	0.0
Ren the Unclean	METW	metw_rentheunclean.jpg	Hazard	Creature/Permanent-event	Nazgul	Neutral	Rare	Unique. Nazgul (8th). May be played as a hazard creature (with one strike) or as a permanent event. As a creature, may also be played keyed to Dagorlad, Ithilien, Gorgoroth, and Horse Plains; and may also be played at sites in these regions. If played as a permanent-event, it will remain in play until tapped during the opponent's movement/hazard phase (tapping counts against the hazard limit). When tapped, Ren the Unclean becomes a short-event; each character in play must make a corruption check. 	5	-	-	-	-	-	15.0	10.0	-	tap	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	-	0.0
River	METW	metw_river.jpg	Hazard	Short-event	-	Neutral	Common	"Playable on a site. If a company that has moved to this site this turn does not tap a ranger, it must do nothing during its site phase.  ""I don't know what river it was, a rushing red one, swollen with the ruins of the last few days, that came down from the hills and mountains...""-Hob "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	0.0
Rogrog	METW	metw_rogrog.jpg	Hazard	Creature	Troll	Neutral	Rare	"Unique. Troll. One strike.  ""...the great troll-chief that smote him bent down over him, reaching out a clutching claw; for these fell creatures would bite the throats of those that they threw down.""-LotRV "	2	-	-	-	-	-	13.0	8.0	-	-	unique	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Shelob	METW	metw_shelob.jpg	Hazard	Creature/Permanent-event	Spider Spawn	Neutral	Rare	Unique. Spider. May be played as a hazard creature (with one strike) or as a permanent-event As a creature, may be played at any site in Imlad Morgul or Gorgoroth. If Doors of Night is in play, Shelob may be played as a permanent-event that gives +1 prowess and +1 strikes to all Spider and Animal attacks. She may opt to attack from a permanent-event state and receive these bonuses, but her attack counts as one against the hazard limit. Discard as a permanent event when Shelob attacks or when Doors of Night leaves play. 	6	-	-	-	-	-	18.0	9.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
Siege	METW	metw_siege.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable on a Border-hold [B] or a Free-hold [F] site. A company at this site must face an Orc attack of three strikes at 7 prowess at the beginning of its site phase. At the end of its organization phase, a company at a site must make a roll (or draw a #) and subtract one from the result for every non-scout character it contains. If this result is less than 5, the company may not move this turn. Discard when the site card is discarded or when the site card is returned to the location deck. Cannot be duplicated on a given site. 	-	-	-	-	-	-	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	1.0	1.0	0.0
Silent Watcher	METW	metw_silentwatcher.jpg	Hazard	Creature	Pukel-creature	Neutral	Rare	"Pukel-creature. Each character in the company faces one strike.  ""They seemed to be carved out of huge blocks of stone, immovable, and yet they were aware: some dreadful spirit of evil vigilance abode in them.""-LotRVI "	1	-	-	-	-	-	8.0	-	-	-	-	-	D S	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	1.0	0.0
Slayer	METW	metw_slayer.jpg	Hazard	Creature	Slayer	Neutral	Common	"Slayer. Two attacks (of one strike each) against the same character. Attacker chooses defending character. The defender may tap one character in the same company to cancel one of the attacks.  ""In one of the windows he caught a glimpse of a sallow face with sly, slanting eyes; but it vanished at once.""-LotRI "	2	-	-	-	-	-	11.0	-	-	-	-	-	B	-	-	-	-	-	-	-	-	-	-	-	-	12.0	1.0	1.0	0.0
Smaug	METW	metw_smaug.jpg	Hazard	Creature	Dragon Fire-dragon	Neutral	Rare	Unique. May be played at The Lonely Mountain. Dragon. Two strikes. Attacker chooses defending character. If Doors of Night is in play, may also be played keyed to Grey Mountain Narrows, Iron Hills, Northern Rhovanion, and Withered Heath; and may also be played at sites in these regions. 	5	-	Winged	-	-	-	17.0	8.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1.0	-	0.0
Snowstorm	METW	metw_snowstorm.jpg	Hazard	Long-event	Environment	Neutral	Rare	"Environment. Playable only if Doors of Night is in play. Each moving company with a Wilderness [w] in its site path must return to its site of origin. Cannot be duplicated.  ""The wind whistled and the snow became a blinding blizzard.""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Storms of Osse	METW	metw_stormsofosse.jpg	Hazard	Long-event	Environment	Neutral	Rare	"Environment. Playable only if Doors of Night is in play. Each non-Haven site in play with a Coastal Sea [c] in its site path is tapped. Cannot be duplicated.  ""Like Voronme of old, they fought the wrath of Osse and rode high upon the wings of the storm, far above the deeps of the Sea.""-Kuduk Lore "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Balance of Things	METW	metw_thebalanceofthings.jpg	Hazard	Long-event	-	Neutral	Rare	"Unique. Each character has the corruption points doubled for one of his sources of corruption (the player controlling the character chooses.)  ""...they came out of the West and were messengers sent to contest the power of Sauron, ...but they were forbidden to match his power with power...""-LotR "	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Burden of Time	METW	metw_theburdenoftime.jpg	Hazard	Permanent-event	Corruption	Neutral	Uncommon	Corruption. Playable on an Elf not in a Haven [H]. Target Elf receives 2 corruption points and must make a corruption check during each of his untap phases if he is not at a Haven. Cannot be duplicated on a given Elf. During his organization phase, an Elf with this card may tap to attempt to remove it. Make a roll (or draw a #): if this result is greater than 7, discard this card. 	-	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Great Goblin	METW	metw_thegreatgoblin.jpg	Hazard	Creature	Orc	Neutral	Rare	"Unique. Orc. One strike. May also be played on a company moving from Rivendell to Lorien or from Lorien to Rivendell. May also be played keyed to High Pass and at sites in High Pass.  ""There in the shadows on a large flat stone sat a tremendous goblin with a huge head, and armed goblins were standing around him...""-Hob "	2	-	-	-	-	-	12.0	7.0	-	-	unique	-	D	-	-	-	-	-	-	-	-	-	-	-	-	1.0	1.0	1.0	0.0
The Nazgul are Abroad	METW	metw_thenazgulareabroad.jpg	Hazard	Permanent-event	-	Neutral	Rare	Nazgul may attack the company containing the bearer of The One Ring at any site that is not a Free-hold [F] or Haven [H]. Nazgul may attack any company possessing any Ring in a Shadow-land [s] or Shadow-hold [S]. If Doors of Night is in play, at the end of each turn, each player may return one Nazgul permanent-event from his discard pile to his hand. Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Pale Sword	METW	metw_thepalesword.jpg	Hazard	Permanent-event	Corruption	Neutral	Rare	Unique. A Nazgul's prowess is modified by +1. If used with the Witch-king of Angmar, his prowess is increased by +1 plus the number of Nazgul permanent-events in play. Discard if attack doesn't wound a character. Corruption. One character (attacker's choice) wounded by an attack modified by this card receives 6 corruption points (place this card under the character). If at a Haven [H] during his untap phase, a character with this card may attempt to remove it instead of untapping or healing. Make a roll (or draw a #): if this result is greater than 5, discard this card. Cannot be duplicated on a given Nazgul. 	-	-	Nazgul	-	-	-	-	-	6.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Precious	METW	metw_theprecious.jpg	Hazard	Short-event	-	Neutral	Rare	"A character in the same company (hazard player's choice) as The One Ring (not the bearer himself) must make a corruption check modified by -2. If he fails, discard The One Ring along with the target character.  ""'It is not yours save by unhappy chance. It might have been mine. It should be mine. Give it to me!'""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Ring's Betrayal	METW	metw_theringsbetrayal.jpg	Hazard	Short-event	-	Neutral	Uncommon	"The bearer of a Ring must make a corruption check modified by -2. If the bearer fails this corruption check, his Ring is discarded, but he remains in play.   ""Isildur was marching north along the east banks of the river... He leapt into the waters, but the Ring slipped from his finger as he swam, and then the Orcs saw him and killed him with arrows.""-LotRI "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Will of Sauron	METW	metw_thewillofsauron.jpg	Hazard	Permanent-event	-	Neutral	Rare	Playable only if Doors of Night is in play. All hazard long-events remain in play until this card is discarded. Discard this card when Doors of Night leaves play, or when any play deck is exhausted. When this card is discarded, all hazard long-events are discarded. Cannot be duplicated. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
The Will of the Ring	METW	metw_thewillofthering.jpg	Hazard	Short-event	-	Neutral	Rare	"The bearer of The One Ring makes a corruption check modified by -4.  ""He heard himself crying out: 'Never, never!' Or was it 'Verily I come, I come to you'? He could not tell.""-LotRII "	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0
Thief	METW	metw_thief.jpg	Hazard	Creature	Man Men	Neutral	Rare	"Men. One strike. For each successful strike, an item held by the defending company must be discarded (defender's choice); the defending character is not harmed.  ""The ponies had vanished! The stable-doors had all opened in the night, and they were gone...""-LotRI "	1	-	-	-	-	-	15.0	-	-	-	-	-	B	-	-	-	-	-	-	-	-	-	-	-	-	1.0	0.0	-	0.0
